
 id 	name 	crosscomb 	orig 	year 	breeder c id 	name 	crosscomb 	orig 	year 	breeder code 	breeder 	reference
168 	 find progeny of 386-48       386-48 	VIRULANE x MPI 40.1465/6 	 SU 				
169 	 find progeny of 387(1)       387(1) 	205(1) x BELL 	 GB 			SCOTTISH PLANT BREEDING STATION 	
338 	 find progeny of 3936-12       3936-12 	3617-1 x 3310-22 	 SU 				
170 	 find progeny of 397(1)       397(1) 	208(1) x BELL 	 GB 			SCOTTISH PLANT BREEDING STATION 	
25 	 find progeny of 3BS-1       3BS-1 	2LY-13 x USDA B 8-19 	 USA 				
27 	 find progeny of 3RD-5       3RD-5 	3BS-1 x 3BS-1 	 USA 				
28 	 find progeny of 3WH-9       3WH-9 	2LS-8 x 2MR-1 	 USA 				
29 	 find progeny of 4/46       4/46 	dms-hybrid 	 BRD 				
56 	 find progeny of 40/118       40/118 	((ARENSA x mlt) x EARLAINE) x CARLA 	 SU 				
405 	 find progeny of 40133       40133 	3702-125 x dms 	 JAP 				
339 	 find progeny of 4024/71       4024/71 	SECUNDA x SITTA 	 BRD 				
406 	 find progeny of 41089-8       41089-8 	SHIMAKEI 169 x 40133 	 JAP 				
340 	 find progeny of 4127B(37)       4127B(37) 	3234D(1) x 3261(49) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
341 	 find progeny of 4137B(15)       4137B(15) 	3261(49) x 3234D(4) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
342 	 find progeny of 4139B(10)       4139B(10) 	3261(49) x 3262(23) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
343 	 find progeny of 4139B(15)       4139B(15) 	3261(49) x 3262(23) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
171 	 find progeny of 417-66       417-66 	386-48 x AGRA 	 SU 				
57 	 find progeny of 42-324       42-324 	PA x 285-42 	 NOR 				
172 	 find progeny of 421-2       421-2 	USDA 43752 x KATAHDIN 	 USA 				
344 	 find progeny of 4222-1       4222-1 	RITM x 3804-22 	 SU 				
345 	 find progeny of 4241-12       4241-12 	dms hybrid 	 SU 				
346 	 find progeny of 4258-12       4258-12 	SATURNA x 3773-9 	 SU 				
173 	 find progeny of 427/72/2250       427/72/2250 	BODENKRAFT x PROMINENT 	 BRD 		BM 427-72 	KARTOFFELZUCHT BOHM 	
174 	 find progeny of 429A(8)       429A(8) 	CPC 2127 (dms) x THE ALNESS 	 GB 			SCOTTISH PLANT BREEDING STATION 	
58 	 find progeny of 43       43 	sto XIIB x POLONIA 	 POL 				
59 	 find progeny of 43/60/96/1       43/60/96/1 	43 x 43 	 POL 				
175 	 find progeny of 435-137       435-137 	LU. 67.246/3 N x 1-65.751/132 N 	 SU 				
347 	 find progeny of 4363C/53       4363C/53 	BORODJANSKY x KATIUSHA 	 SU 				
348 	 find progeny of 4364-18       4364-18 	VERBA x 3804-7 	 SU 				
349 	 find progeny of 4364-25       4364-25 	VERBA x 3804-7 	 SU 				
60 	 find progeny of 44-17       44-17 	QUINCHA x TOCANA COLORADA 	 COL 				
350 	 find progeny of 4495ABC(11)       4495ABC(11) 	2814A(1) x 3069D(4) 	 GB 				
176 	 find progeny of 450-1       450-1 	dms x ERSTE VON FROMSDORF 	 USA 				
351 	 find progeny of 4517(1)       4517(1) 	3046(1) x 3069D(4) 	 GB 				
177 	 find progeny of 457/60-2       457/60-2 	SPEKULA x EPOKA 	 POL 				
61 	 find progeny of 47-6       47-6 	(dms x(IRISH COBBLER x KATAHDIN)) x (GREEN MOUNTAIN x KATAHDIN) 	 CAN 				
178 	 find progeny of 470-24       470-24 	296-02 x 255-02 	 NZL 				
407 	 find progeny of 48005-4       48005-4 	41089-8 x NORIN NO.1 	 JAP 				
352 	 find progeny of 4841-71       4841-71 	4364-18 x 1-67.17/6 N+B 	 SU 				
30 	 find progeny of 5 RE 96       5 RE 96 	PINK FIR APPLE x ? 	 GB 			CAITHNESS POTATO BREEDERS LTD 	
9050 	 find progeny of 5.132.017-80N       5.132.017-80N 	5.73.228/129N x LIBELLE 	 DDR 				
353 	 find progeny of 5010(13)       5010(13) 	3305(6) x 3070D(3) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
354 	 find progeny of 5110       5110 	PARNASSIA x D 394 	 SWE 				
63 	 find progeny of 52-AT-1       52-AT-1 	LEONA x 3-PD-23 	 MEX 				
62 	 find progeny of 52/72/2206       52/72/2206 	HYDRA x NG 8 	 BRD 		BM 52/72 	KARTOFFELZUCHT BOHM 	
408 	 find progeny of 52078-13       52078-13 	SHIMAKEI 267 x SHIMAKEI 232 	 JAP 				
179 	 find progeny of 522       522 	PISAREV seedling 	 SU 				
180 	 find progeny of 522.183       522.183 	IMPERATOR x PRIMADONNA 	 SU 				
181 	 find progeny of 529/80       529/80 	9025/75 x H 100/73 	 BRD 				
64 	 find progeny of 53 CN 1       53 CN 1 	ROBUSTA x DR. McINTOSH 	 SWE 				
182 	 find progeny of 535M-25.7       535M-25.7 	71DD-43 x ANOKA 	 RUS 				
183 	 find progeny of 537.01       537.01 	328.05 x 950.02 	 BRD 				
65 	 find progeny of 54.3/13/11       54.3/13/11 	CPC 1673-5 (adg) x CPC 1673-24 (adg) 	 DDR 				
66 	 find progeny of 54.3/14/18       54.3/14/18 	Z 20/28 x H 4/31 	 DDR 				
67 	 find progeny of 54.3/14/34       54.3/14/34 	Z 20/28 x H 4/31 	 DDR 				
68 	 find progeny of 54.3/14/39       54.3/14/39 	Z 20/28 x H 4/31 	 DDR 				
69 	 find progeny of 54.3/14/74       54.3/14/74 	Z 20/28 x H 4/31 	 DDR 				
184 	 find progeny of 545MK3/90       545MK3/90 	PHOBUS x MK 239/86 	 GER 				
70 	 find progeny of 55-00-1       55-00-1 	S. andigena dihaploid 	 HOL 				
9232 	 find progeny of 55-00-1       55-00-1 	adg dihaploid 	  		diploid 		
71 	 find progeny of 55-22-3       55-22-3 	US 148.1 x KATAHDIN 	 MEX 				
72 	 find progeny of 55-E-3       55-E-3 	US 129.2 x KATAHDIN 	 MEX 				
73 	 find progeny of 56-FP-55       56-FP-55 	FRUHMOLLE x DR. McINTOSH 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
355 	 find progeny of 5631C49       5631C49 	(lpt x OSTBOTE) x MOSKOVSKY x OKTIABRENOK 	 SU 				
74 	 find progeny of 56N18-4       56N18-4 	IA 1077-14 x USDA 96-56 	 USA 				
75 	 find progeny of 57-AH-9       57-AH-9 	ALPHA x HOL-32 	 MEX 				
76 	 find progeny of 57-AO-10       57-AO-10 	LOMAN x US 133.3 	 MEX 				
77 	 find progeny of 57-DZ-22       57-DZ-22 	US 133.3 x 52-AT-1 	 MEX 				
78 	 find progeny of 57-DZ-23       57-DZ-23 	US 133.3 x 52-AT-1 	 MEX 				
185 	 find progeny of 571(18)       571(18) 	429A(8) x 429A(8) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
80 	 find progeny of 57G16-78       57G16-78 	HOUMA x MERRIMACK 	 USA 				
79 	 find progeny of 57G5-27       57G5-27 	GREEN MOUNTAIN x DELUS 	 USA 				
81 	 find progeny of 58-BE-6       58-BE-6 	GUSTAV ADOLF x STARKERAGIS 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
82 	 find progeny of 58-ER-1       58-ER-1 	LOMAN x HOL-32 	 MEX 				
186 	 find progeny of 581-16       581-16 	333-1 x EARLAINE 	 CAN 				
83 	 find progeny of 58N33-109       58N33-109 	TL 1859 x TL 1859 	 USA 				
187 	 find progeny of 591       591 	613 x 44/31 	 POL 				
188 	 find progeny of 596M-279       596M-279 	BISON x 535M-25.7 	 RUS 				
9051 	 find progeny of 6.28229006-79       6.28229006-79 	1.1 157-72 x (WE. 58.7/49 N x ADRETTA) 	 DDR 				
84 	 find progeny of 60       60 	BERLICHINGEN seedling 	 SU 				
85 	 find progeny of 60-7-20       60-7-20 	V 28-12 x GLEN ILAM 	 AUS 			DEPARTMENT OF PRIMARY INDUSTRY, TOOLANGI 	
86 	 find progeny of 60C/73       60C/73 	MARIELLA x LU. 65.729/132 	 SU 				
88 	 find progeny of 62-MS-14       62-MS-14 	ROBUSTA x 58-BE-6 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
87 	 find progeny of 62.65/28       62.65/28 	W 6001/522 x AURELIA 	 BRD 				
189 	 find progeny of 625(1)       625(1) 	KERR'S PINK x RU 159 (phu) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
190 	 find progeny of 632.27       632.27 	340.18 x GRANDIFOLIA 	 BRD 				
191 	 find progeny of 636(2)       636(2) 	387(1) x 175(5) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
192 	 find progeny of 642(2)       642(2) 	397(1) x 169(15) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
356 	 find progeny of 6430/1020       6430/1020 	AMEX x FELDESLOHN 	 BRD 		ELVIRA 1974 	SAATZUCHT SOLTAU-BERGEN 	2/75
193 	 find progeny of 648       648 	dms hybrid 	 SU 				
194 	 find progeny of 668-17       668-17 	(EBS 1044-3 (lpt) x EBS 1778-1 (sct)) x USW 197 	 HOL 			STICHTING VOOR PLANTENVEREDELING 	
89 	 find progeny of 67/71       67/71 	HANSA x 271/65 	 BRD 				
357 	 find progeny of 6789(18)       6789(18) 	2693ABC(2) x 4137B(15) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
358 	 find progeny of 6790(2)       6790(2) 	3161AB(4) x 4137B(15) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
359 	 find progeny of 6793(6)       6793(6) 	2879(9) x 4139B(15) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
90 	 find progeny of 69-XØ-1       69-XØ-1 	(HHL 1355 (hjt) x HHL 1353 (hjt)) x AMVA 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
360 	 find progeny of 69095-17       69095-17 	HOKKAI 51 x HOKKAI 50 	 JAP 				
195 	 find progeny of 692A(52)       692A(52) 	571(18) x SHAMROCK 	 GB 			SCOTTISH PLANT BREEDING STATION 	
196 	 find progeny of 693A(10)       693A(10) 	571(18) x tbr 	 GB 			SCOTTISH PLANT BREEDING STATION 	
197 	 find progeny of 698-44       698-44 	VIRULANE x MPI 40.663/21 	 SU 				
198 	 find progeny of 699(49)       699(49) 	625(1) x 121(2) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
31 	 find progeny of 6HS-9       6HS-9 	KENNEBEC x PENNCHIP 	 USA 				
32 	 find progeny of 7 FOUR 7       7 FOUR 7 	VOYAGER x YP 95-111 	 HOL 	2014 	YP 04-88 	IJSSELMEERPOLDERS BV 	
91 	 find progeny of 70(13)       70(13) 	BISHOP x LAURES 	 GB 			SCOTTISH PLANT BREEDING STATION 	
94 	 find progeny of 70-ÆÆ-8       70-ÆÆ-8 	CARNEA x vrn-hybrid 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
92 	 find progeny of 70-ØL-2       70-ØL-2 	69-XØ-1 x DR. McINTOSH 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
93 	 find progeny of 70-ØU-2       70-ØU-2 	hjt x tbr 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
409 	 find progeny of 70039-18       70039-18 	MINSKY RANNY x 608-48 	 SU 				
410 	 find progeny of 70074-17       70074-17 	3367-52 x MINSKY RANNY 	 SU 				
199 	 find progeny of 702-1       702-1 	150-2 x KATAHDIN 	 CAN 				
200 	 find progeny of 703-2       703-2 	162-1 x KATAHDIN 	 CAN 				
411 	 find progeny of 71019-7       71019-7 	3199-16 x MINSKY RANNY 	 SU 				
412 	 find progeny of 71077-5       71077-5 	ULSTER SCEPTRE x MINSKY RANNY 	 SU 				
95 	 find progeny of 71DD-43       71DD-43 	vrn x 58D (chc) 	 RUS 				
96 	 find progeny of 72-ACU-5       72-ACU-5 	70-ØL-2 x 62-MS-14 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
201 	 find progeny of 723-2       723-2 	189-2 x KATAHDIN 	 CAN 				
361 	 find progeny of 7254(28)       7254(28) 	4691(1) x 4139B(15) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
98 	 find progeny of 73-ACX-7       73-ACX-7 	70-ØU-2 x N68-UU-27 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
97 	 find progeny of 73/117       73/117 	MPI 64.956/68 x STEFFI 	 BRD 				
202 	 find progeny of 733-65       733-65 	DESIREE x SMENA 	 SU 				
203 	 find progeny of 735       735 	RU 159 (phu) x CPC 2127 (dms) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
204 	 find progeny of 737-8       737-8 	AGRONOMITSJESKY x PRIEKULSKY RANNY 	 SU 				
362 	 find progeny of 7377(9)       7377(9) 	4127B(37) x 4139B(10) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
363 	 find progeny of 7395(2)       7395(2) 	4139B(15) x 4137B(15) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
205 	 find progeny of 753-9       753-9 	350-68 x 172M-7 	 SU 				
206 	 find progeny of 756-2       756-2 	dms x 103-14 	 USA 				
364 	 find progeny of 7683A(12)       7683A(12) 	5010(13) x PENTLAND IVORY 	 GB 			SCRI 	
99 	 find progeny of 77-41       77-41 	2365-33 x PARNASSIA 	 SU 				
413 	 find progeny of 77540-57       77540-57 	70039-18 x 71077-5 	 SU 				
414 	 find progeny of 77559-65       77559-65 	6780-70 x 70074-17 	 SU 				
101 	 find progeny of 78-11-4       78-11-4 	SEBAGO x CC-28-2A 	 AUS 			DEPARTMENT OF PRIMARY INDUSTRY, TOOLANGI 	
102 	 find progeny of 78-AMR-164       78-AMR-164 	73-ACX-7 x N74-AGÆ-16 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
100 	 find progeny of 78.8-13       78.8-13 	174M-156 x 128-6 	 SU 				
415 	 find progeny of 78025       78025 	EDITH x W 745/510 	 BRD 				
103 	 find progeny of 78E28-1       78E28-1 	SROEKEN x SUPERIOR 	 SKO 				
207 	 find progeny of 791A(116)       791A(116) 	699(49) x THE ALNESS 	 GB 				
33 	 find progeny of 7XY.1       7XY.1 	N550.42 x ? 	 PER 		375333,1 		
104 	 find progeny of 80-1       80-1 	FANAL x SMENA 	 RUS 				
416 	 find progeny of 81025-1       81025-1 	R392-50 x WB 77025-3 	 JAP 				
105 	 find progeny of 81C117-13       81C117-13 	KINGSTON x A 38/16 	 GB 			PLANT BREEDING INSTITUTE, CAMBRIDGE 	
365 	 find progeny of 8204A(4)       8204A(4) 	3075AC(6) x 4495ABC(11) 	 GB 			SCRI 	
208 	 find progeny of 826-1       826-1 	((dms x mgl) x SILHONETTO) x 421-2 	 USA 				
106 	 find progeny of 83/70       83/70 	GLORIA x 263 	 BRD 				
417 	 find progeny of 83015-47       83015-47 	PENTLAND DELL x R392-50 	 JAP 				
418 	 find progeny of 83068C-51       83068C-51 	WB 65051-16 x R392-50 	 JAP 				
366 	 find progeny of 8318(6)       8318(6) 	4517(1) x 3071AB(1) 	 GB 				
209 	 find progeny of 834C(29)       834C(29) 	CRAIGS DEFIANCE x W. 800(2) 	 GB 			SCOTTISH PLANT BREEDING STATION 	2/54-85
107 	 find progeny of 83C       83C 	KELTIA x ST. YVES 	 FRA 				
108 	 find progeny of 83N28-47       83N28-47 	CARA x ZE 71-16 	 GB 			PLANT BREEDING INSTITUTE, CAMBRIDGE 	
367 	 find progeny of 8413.3       8413.3 	V4155-7 x P59-1 	 SU 				
109 	 find progeny of 85-30-12       85-30-12 	DENALI x 78-11-4 	 AUS 			DEPARTMENT OF PRIMARY INDUSTRY, TOOLANGI 	
210 	 find progeny of 854/41       854/41 	dms-hybrid 	 POL 				
419 	 find progeny of 86002-100       86002-100 	WB 59177-4 x R392-3 	 JAP 				
110 	 find progeny of 86C       86C 	SIRTEMA x OSTARA 	 FRA 				
111 	 find progeny of 87,3143       87,3143 	SAROLTA x 78.1188 	 HUN 				
112 	 find progeny of 87-BDS-7       87-BDS-7 	KROSTAR x N78-AND-13 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
420 	 find progeny of 87028-6       87028-6 	KASTOR x 81025-1 	 JAP 				
368 	 find progeny of 8724       8724 	(vrn x APTA) x tbr 	 BRD 				
216 	 find progeny of 877A(34)       877A(34) 	693A(10) x tbr 	 GB 			SCOTTISH PLANT BREEDING STATION 	
369 	 find progeny of 8795A(4)       8795A(4) 	6793(6) x 6789(18) 	 GB 			SCRI 	
113 	 find progeny of 88,635       88,635 	79.60 x CHIEFTAIN 	 HUN 				
114 	 find progeny of 88-BGO-28       88-BGO-28 	FOLVA x BERBER 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
211 	 find progeny of 882(5)       882(5) 	699(49) x 692A(52) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
370 	 find progeny of 8844(11)       8844(11) 	6793(6) x 7254(28) 	 GB 			SCRI 	
212 	 find progeny of 885(2)       885(2) 	735 x GLADSTONE 	 GB 			SCOTTISH PLANT BREEDING STATION 	
213 	 find progeny of 885(3)       885(3) 	735 x GLADSTONE 	 GB 			SCOTTISH PLANT BREEDING STATION 	
214 	 find progeny of 885(4)       885(4) 	735 x GLADSTONE 	 GB 			SCOTTISH PLANT BREEDING STATION 	
215 	 find progeny of 886-63       886-63 	SULEV x 8816.19 	 SU 				
371 	 find progeny of 8898ABC(14)       8898ABC(14) 	6790(2) x MARIS PIPER 	 GB 			SCRI 	
1527 	 find progeny of 89-BJQ-4       89-BJQ-4 	BOVA x N79-APQ-46 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
115 	 find progeny of 90-BOT-611       90-BOT-611 	SANTO AMOR x N80-AQH-15 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
217 	 find progeny of 904/61       904/61 	2008/41 x MPI 50.172/60 	 BRD 				
218 	 find progeny of 910A(123)       910A(123) 	CRAIGS DEFIANCE x KATAHDIN 	 GB 			SCOTTISH PLANT BREEDING STATION 	
117 	 find progeny of 92-BUY-1       92-BUY-1 	N85-BAX-10 x N86-BCC-13 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
116 	 find progeny of 92/456       92/456 	OLYMPIA x NOVA 	 BRD 				
118 	 find progeny of 93-CAQ-14       93-CAQ-14 	12.380 x N78-AND-13 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
219 	 find progeny of 933/61/1222 L       933/61/1222 L 	MPI 44.335/158 x 58/53/426 B 	 BRD 			KARTOFFELZUCHT BOHM 	
220 	 find progeny of 942-30       942-30 	ERDGOLD x PROFESSOR GISEVIUS 	 SU 				
119 	 find progeny of 94APP-3       94APP-3 	OPTIMA x VALETTA 	 ESP 			APPACALE S.A. 	
120 	 find progeny of 95-972       95-972 	dms-hybrid 	 SU 				
421 	 find progeny of 95043       95043 	mag x KAMERAZ 	 SU 				
9182 	 find progeny of 96-BYM-8       96-BYM-8 	STIRLING x QUINTA 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
9183 	 find progeny of 99-CZA-5       99-CZA-5 	G86TT168.6 x SERESTA 	 DEN 			LANDBRUGETS KARTOFFELFOND 	
221 	 find progeny of 991-012       991-012 	adg x adg 	 SU 				
222 	 find progeny of 993-60       993-60 	EPICURE x 470-24 	 NZL 			NEW ZEALAND INSTITUTE FOR CROP & FOOD RESEARCH LIMITED 	
223 	 find progeny of 993A(1)       993A(1) 	mcd x phu 	 GB 			SCOTTISH PLANT BREEDING STATION 	
224 	 find progeny of 997A(44)       997A(44) 	885(2) x PEPO 	 GB 			SCOTTISH PLANT BREEDING STATION 	
225 	 find progeny of 997A(51)       997A(51) 	885(2) x PEPO 	 GB 			SCOTTISH PLANT BREEDING STATION 	
226 	 find progeny of 998A(18)       998A(18) 	885(3) x PEPO 	 GB 			SCOTTISH PLANT BREEDING STATION 	
34 	 find progeny of 9K-29       9K-29 	78.8-13 x ZAREVO 	 SU 				
439 	 find progeny of A 1       A 1 	unknown 	 GB 	1895 			3 (appendix III)
440 	 find progeny of A 1-4       A 1-4 	MENOMINEE x MENOMINEE 	 USA 				
447 	 find progeny of A 102-35       A 102-35 	RUSSET BURBANK x EARLAINE 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
448 	 find progeny of A 119-1       A 119-1 	RUSSET BURBANK x A 102-35 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
449 	 find progeny of A 119-15       A 119-15 	RUSSET BURBANK x A 102-35 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
450 	 find progeny of A 119-20       A 119-20 	RUSSET BURBANK x A 102-35 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
451 	 find progeny of A 139-1       A 139-1 	USDA B 137-5 x POPULAIR 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
452 	 find progeny of A 140-2       A 140-2 	MOHAWK x POPULAIR 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
453 	 find progeny of A 163-17       A 163-17 	RUSSET BURBANK x USDA B 2756-6 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
454 	 find progeny of A 170-9       A 170-9 	RUSSET BURBANK x USDA B 986-7 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
455 	 find progeny of A 177-52       A 177-52 	AQUILA x EARLY GEM 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
456 	 find progeny of A 179-3       A 179-3 	USDA B 2963-7 x EARLY GEM 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
457 	 find progeny of A 180-24       A 180-24 	EARLY GEM x USDA B 2756-2 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
459 	 find progeny of A 183-11       A 183-11 	USDA B 986-7 x EARLY GEM 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
458 	 find progeny of A 183-8       A 183-8 	USDA B 986-7 x EARLY GEM 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
442 	 find progeny of A 25/19       A 25/19 	unknown 	 IRL 				
460 	 find progeny of A 279-7       A 279-7 	USDA 46952 x A 1-4 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
461 	 find progeny of A 327-3       A 327-3 	A 119-20 x USDA B 24-58 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
462 	 find progeny of A 348-3       A 348-3 	RUSSET BURBANK x AC 25669 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
443 	 find progeny of A 36-1       A 36-1 	A 179-3 x A 179-3 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
444 	 find progeny of A 36-3       A 36-3 	A 179-3 x A 179-3 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
445 	 find progeny of A 38/16       A 38/16 	J 18/6 x PENTLAND SQUIRE 	 GB 			PLANT BREEDING INSTITUTE, CAMBRIDGE 	
463 	 find progeny of A 463-4       A 463-4 	KENNEBEC x A 163-17 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
465 	 find progeny of A 483-17       A 483-17 	A 119-15 x SEQUIOA 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
466 	 find progeny of A 492-2       A 492-2 	A 139-1 x A 183-8 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
467 	 find progeny of A 496-4       A 496-4 	USDA B 3200-2 x A 279-7 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
468 	 find progeny of A 501-13       A 501-13 	A 177-52 x USDA B 24-58 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
469 	 find progeny of A 589-65       A 589-65 	A 36-1 x A 180-24 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
471 	 find progeny of A 598-3       A 598-3 	A 327-3 x A 183-11 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
472 	 find progeny of A 6201-6       A 6201-6 	A 170-9 x SHOSHONI 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
492 	 find progeny of A 62155-4       A 62155-4 	IRISH COBBLER x A 469-4 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
493 	 find progeny of A 63126-8       A 63126-8 	NORGOLD RUSSET x A 589-65 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
473 	 find progeny of A 6334-17       A 6334-17 	A 463-4 x NORGOLD RUSSET 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
474 	 find progeny of A 6334-20       A 6334-20 	A 463-4 x NORGOLD RUSSET 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
475 	 find progeny of A 6356-8       A 6356-8 	NORGOLD RUSSET x A 483-17 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
476 	 find progeny of A 6356-9       A 6356-9 	NORGOLD RUSSET x A 483-17 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
477 	 find progeny of A 6371-3       A 6371-3 	A 492-2 x NORGOLD RUSSET 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
478 	 find progeny of A 6595-3       A 6595-3 	A 496-4 x A 496-4 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
494 	 find progeny of A 66102-13       A 66102-13 	GREEN MOUNTAIN x A 589-65 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
495 	 find progeny of A 66102-16       A 66102-16 	GREEN MOUNTAIN x A 589-65 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
497 	 find progeny of A 66110-39       A 66110-39 	NORGOLD RUSSET x NOOKSACK 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
496 	 find progeny of A 66110-7       A 66110-7 	NORGOLD RUSSET x NOOKSACK 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
498 	 find progeny of A 66133-8       A 66133-8 	SHOSHONI x NOOKSACK 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
479 	 find progeny of A 6673-4       A 6673-4 	A 589-65 x A 6201-6 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
480 	 find progeny of A 6680-5       A 6680-5 	A 6356-8 x A 6356-9 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
481 	 find progeny of A 6698-4       A 6698-4 	NORGOLD RUSSET x NOOKSACK 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
499 	 find progeny of A 67315-7       A 67315-7 	A 62155-4 x A 6356-9 	 USA 			UNIVERSITY OF IDAHO RESEARCH CENTER, ABERDEEN 	
